"DateTime","Depth_m","Temp_C","DO_mgL","DOsat_percent"
"2018-09-10 12:30:00",2.8,23.1,2.64,30.2
"2018-09-10 12:30:00",3.8,21.6,0.79,8.7
"2018-09-10 12:30:00",5,15.5,0.53,5.2
"2018-09-10 12:30:00",6.2,12.8,0.5,4.6
"2018-09-10 12:30:00",8,12.3,0.48,4.4
"2018-09-10 12:30:00",9,12.2,0.46,4.2
"2018-09-10 12:30:00",9.5,12.2,0.44,4
"2018-09-17 12:55:00",0.1,23.4,7.86,90.8
"2018-09-17 12:55:00",0.8,22.8,7.43,84.8
"2018-09-17 12:55:00",1.6,22.6,6.94,79
"2018-09-17 12:55:00",2.8,22.3,5.88,66.5
"2018-09-17 12:55:00",3.8,21.8,4.79,53.5
"2018-09-17 12:55:00",5,19.1,6.6,0.62
"2018-09-17 12:55:00",6.2,16.5,5.7,0.57
"2018-09-17 12:55:00",8,14.1,4.8,0.5
"2018-09-17 12:55:00",9,13.3,4.6,0.49
"2018-09-17 12:55:00",9.5,13,4.5,0.48
"2018-09-24 11:37:00",0.1,21.8,7.46,NA
"2018-09-24 11:37:00",0.8,21.9,7.49,NA
"2018-09-24 11:37:00",1.6,21.9,7.96,NA
"2018-09-24 11:37:00",2.8,21.6,2.4,NA
"2018-09-24 11:37:00",3.8,21.1,5.51,NA
"2018-09-24 11:37:00",5,20,0.61,NA
"2018-09-24 11:37:00",6.2,17.7,0.41,NA
"2018-09-24 11:37:00",8,14.6,0.39,NA
"2018-09-24 11:37:00",9,13.9,0.4,NA
"2018-09-24 11:37:00",9.5,13.5,0.39,NA
"2018-10-01 12:00:00",0.1,21.6,8.33,92.8
"2018-10-01 12:00:00",0.8,21,8.16,89.2
"2018-10-01 12:00:00",1.6,20.8,7.84,84.9
"2018-10-01 12:00:00",2.8,20.4,4.98,53.8
"2018-10-01 12:00:00",3.8,20.1,2.19,26.5
"2018-10-01 12:00:00",5,19.3,0.68,7.1
"2018-10-01 12:00:00",6.2,17.4,0.49,5
"2018-10-01 12:00:00",7,15.9,0.47,4.6
"2018-10-01 12:00:00",8,14.4,0.46,4.4
"2018-10-01 12:00:00",9,13.7,0.47,4.2
"2018-10-01 12:00:00",9.5,13.4,0.44,4.1
"2018-10-08 11:45:00",0.1,23.8,9.7,111.4
"2018-10-08 11:45:00",0.8,23.1,9.28,106.3
"2018-10-08 11:45:00",1.6,22.2,7.6,85.4
"2018-10-08 11:45:00",2.8,21,1.76,19.4
"2018-10-08 11:45:00",3.8,20.1,0.63,6.5
"2018-10-08 11:45:00",5,19.1,0.48,5.1
"2018-10-08 11:45:00",6.2,17.3,0.45,4.5
"2018-10-08 11:45:00",8,14.7,0.45,4.3
"2018-10-08 11:45:00",9,13.8,0.45,4.3
"2018-10-08 11:45:00",9.5,13.3,0.43,4.2
"2018-10-08 11:45:00",10,13,0.43,4.2
"2018-10-15 12:14:00",0.1,17.7,8.065,82.6
"2018-10-15 12:14:00",0.8,17.4,5.89,60.1
"2018-10-15 12:14:00",1.6,17.2,5.82,59.3
"2018-10-15 12:14:00",2.8,17.1,5.74,58.2
"2018-10-15 12:14:00",3.8,17,4.91,49.7
"2018-10-15 12:14:00",5,16.8,4.82,49.1
"2018-10-15 12:14:00",6.2,16.7,2.49,25.1
"2018-10-15 12:14:00",8,14.7,0.57,5.5
"2018-10-15 12:14:00",9,13.8,0.49,4.7
"2018-10-15 12:14:00",9.5,13.3,0.47,4.4
"2018-10-21 14:10:00",0.1,15.3,6.92,67.8
"2018-10-21 14:10:00",1,15.3,6.93,67.7
"2018-10-21 14:10:00",2,15.3,6.93,67.2
"2018-10-21 14:10:00",3,15.3,6.9,67.3
"2018-10-21 14:10:00",4,14.9,6.49,63.3
"2018-10-21 14:10:00",5,14.8,6.5,63.7
"2018-10-21 14:10:00",6,14.8,6.49,62.9
"2018-10-21 14:10:00",7,14.8,5.81,56.1
"2018-10-21 14:10:00",8,14.7,5.09,48.5
"2018-10-21 14:10:00",9,13.4,0.57,5.3
"2018-10-22 12:14:00",0.1,14.3,7.17,68.4
"2018-10-22 12:14:00",0.8,14.4,7.08,67.5
"2018-10-22 12:14:00",1.6,14.2,6.8,64.6
"2018-10-22 12:14:00",2.8,14.2,6.88,65.4
"2018-10-22 12:14:00",3.8,14.1,6.8,64.2
"2018-10-22 12:14:00",5,14.1,7.1,67.3
"2018-10-22 12:14:00",6.2,14,7.12,67.3
"2018-10-22 12:14:00",8,13.9,6.55,61.8
"2018-10-22 12:14:00",9,13.6,0.9,8.4
"2018-10-22 12:14:00",9.5,13.2,0.52,4.9
"2018-10-29 11:50:00",0.1,12.5,8.7,80
"2018-10-29 11:50:00",0.8,12.4,8.54,79
"2018-10-29 11:50:00",1.6,12.4,8.56,78.7
"2018-10-29 11:50:00",2.8,12.1,8.32,76
"2018-10-29 11:50:00",3.8,12,8.23,75.2
"2018-10-29 11:50:00",5,11.9,8.2,74.7
"2018-10-29 11:50:00",6.2,11.9,8.21,74.5
"2018-10-29 11:50:00",8,11.9,8.17,74.4
"2018-10-29 11:50:00",9,11.9,8.15,73.9
"2018-10-29 11:50:00",9.5,11.9,8.14,74
"2018-11-19 10:45:00",0.1,8.6,10.4,86.7
"2018-11-19 10:45:00",0.8,8.2,10.36,86.2
"2018-11-19 10:45:00",1.6,8.1,10.34,85.7
"2018-11-19 10:45:00",2.8,8,10.26,85
"2018-11-19 10:45:00",3.8,8,10.24,84.9
"2018-11-19 10:45:00",5,8,10.2,84.2
"2018-11-19 10:45:00",6.2,8,10.17,83.9
"2018-11-19 10:45:00",8,7.9,10.08,83.5
"2018-11-19 10:45:00",9,7.9,10.07,83.1
"2018-11-19 10:45:00",9.5,7.9,10.08,83.1
"2018-12-17 11:15:00",0.1,4.9,11.53,88.4
"2018-12-17 11:15:00",0.8,4.6,11.53,88.4
"2018-12-17 11:15:00",1.6,4.6,11.44,88.3
"2018-12-17 11:15:00",2.8,4.5,11.52,88.3
"2018-12-17 11:15:00",3.8,4.5,11.59,87.6
"2018-12-17 11:15:00",5,4.5,11.53,87.9
"2018-12-17 11:15:00",6.2,4.5,11.48,87.2
"2018-12-17 11:15:00",8,4.5,11.41,86.8
"2018-12-17 11:15:00",9,4.4,11.37,86.6
"2018-12-17 11:15:00",9.5,4.3,11.37,86.3
"2019-01-21 13:46:00",0.1,2.3,13.1,92.9
"2019-01-21 13:46:00",0.8,2.3,13.08,93.3
"2019-01-21 13:46:00",1.6,2.4,13.05,93.1
"2019-01-21 13:46:00",2.8,2.5,13.06,93.3
"2019-01-21 13:46:00",3.8,2.7,12.99,93.3
"2019-01-21 13:46:00",5,3,12.9,94.5
"2019-01-21 13:46:00",6.2,3.3,12.85,93.8
"2019-01-21 13:46:00",8,3.4,12.86,94.4
"2019-01-21 13:46:00",9,3.4,12.83,94
"2019-01-21 13:46:00",9.5,3.4,12.82,93.9
"2019-03-18 10:56:00",0.1,9,12.02,101.1
"2019-03-18 10:56:00",0.8,8.5,12.14,101.8
"2019-03-18 10:56:00",1.6,8.5,12.15,102.1
"2019-03-18 10:56:00",2.8,8.3,12.21,101.8
"2019-03-18 10:56:00",3.8,8.3,12.14,101.4
"2019-03-18 10:56:00",5,7.9,11.99,98.7
"2019-03-18 10:56:00",6.2,6.8,11.83,94.6
"2019-03-18 10:56:00",8,5.9,11.49,90.2
"2019-03-18 10:56:00",9,5.7,11.56,90.4
"2019-03-18 10:56:00",9.5,5.6,11.33,87.8
"2019-04-01 10:00:00",0.1,10.8,11.12,98
"2019-04-01 10:00:00",1.6,10.9,10.97,96
"2019-04-01 10:00:00",3.8,9.9,11.15,96.1
"2019-04-01 10:00:00",5,8.8,11.25,94.1
"2019-04-01 10:00:00",6.2,8,10.69,87.3
"2019-04-01 10:00:00",8,7.1,9.77,79.1
"2019-04-01 10:00:00",9,6.7,9.23,74.1
"2019-04-29 12:00:00",0.1,NA,NA,NA
"2019-05-06 10:45:00",1.6,20,9.35,101.4
"2019-05-06 10:52:00",3.8,12.5,9.9,90.6
"2019-05-06 10:53:00",5,10.1,8.02,69.9
"2019-05-06 10:55:00",6.2,9.1,7.2,61.2
"2019-05-06 10:57:00",8,8.5,6.37,53.5
"2019-05-06 11:00:00",9,8.3,5.91,49.4
"2019-05-06 12:00:00",0.1,20.4,9.33,101.5
"2019-05-13 12:00:00",0.1,21.1,9.33,104
"2019-05-13 12:00:00",0.8,20.3,10.18,111.6
"2019-05-13 12:00:00",1.6,19.7,10.5,112.8
"2019-05-13 12:00:00",2.8,16.2,12.34,123.8
"2019-05-13 12:00:00",3.8,12.5,11.29,104.9
"2019-05-13 12:00:00",5,10.2,7.89,69.5
"2019-05-13 12:00:00",6.2,9.3,6.45,55.7
"2019-05-13 12:00:00",8,8.6,5.21,48.4
"2019-05-13 12:00:00",9,8.4,5.2,43.6
"2019-05-20 09:50:00",0.1,22.9,9.54,109
"2019-05-20 09:53:00",0.8,22.1,9.64,108.1
"2019-05-20 09:55:00",1.6,19.8,10.9,117.3
"2019-05-20 09:58:00",2.8,16.8,13,131.2
"2019-05-20 10:00:00",3.8,13.4,12.23,115.1
"2019-05-20 10:02:00",5,10.8,9.25,81.6
"2019-05-20 10:04:00",6.2,9.6,6.93,59.8
"2019-05-20 10:06:00",8,8.8,4.84,40.9
"2019-05-20 10:07:00",9,8.6,3.75,31.6
"2019-05-27 11:47:00",0.1,23.3,9.22,101.4
"2019-05-27 11:49:00",1,24.9,8.77,103.6
"2019-05-27 11:51:00",2,23.7,10.05,115.4
"2019-05-27 11:52:00",3,18.4,12.78,130.5
"2019-05-27 11:53:00",4,14,11.77,111.4
"2019-05-27 11:54:00",5,11.4,7.67,68.6
"2019-05-27 11:57:00",6,9.8,5.12,44.1
"2019-05-27 11:58:00",7,9.1,3.66,31.5
"2019-05-27 12:00:00",8,8.8,3.6,30.3
"2019-05-27 12:02:00",9,8.7,2.21,18.6
"2019-05-27 13:32:00",0.1,21.3,8.59,95.5
"2019-05-27 13:47:00",0.1,22.2,8.08,90.1
"2019-05-30 12:00:00",0.1,NA,NA,NA
"2019-06-03 10:29:00",0.1,23.5,9.5,109.6
"2019-06-03 10:31:00",0.8,23.5,9.54,110.3
"2019-06-03 10:33:00",1.6,23.4,9.47,109.3
"2019-06-03 10:35:00",2.8,20.1,13.32,145.1
"2019-06-03 10:38:00",3.8,14.8,11.99,116.6
"2019-06-03 10:41:00",5,11.5,8.21,74.1
"2019-06-03 10:43:00",6.2,9.9,4.02,34.3
"2019-06-03 10:45:00",8,9,2.71,23
"2019-06-03 10:48:00",9,8.8,0.77,6.8
"2019-06-03 16:45:00",1,25.1,9.58,14.7
"2019-06-03 16:46:00",1,24.6,9.66,113.8
"2019-06-03 16:47:00",2,24.1,10.11,117.3
"2019-06-03 16:50:00",9,9.4,1.43,12.2
"2019-06-10 10:00:00",0.1,21.5,9.94,110.2
"2019-06-10 10:00:00",1,21.5,9.94,110
"2019-06-10 10:00:00",2,21.1,9.89,107.6
"2019-06-10 10:00:00",3,19.5,9.73,140.5
"2019-06-10 10:00:00",4,14.7,13.01,110.4
"2019-06-10 10:00:00",5,12.5,11.3,62
"2019-06-10 10:00:00",6,10.2,11.3,59.3
"2019-06-10 10:00:00",7,10,6.83,59.4
"2019-06-10 10:00:00",8,9.9,6.85,59.3
"2019-06-10 10:00:00",9,9.8,6.83,59.2
"2019-06-13 12:22:00",0.1,24,10.4,120.5
"2019-06-13 12:24:00",0.8,23.1,10.6,120
"2019-06-13 12:25:00",1.6,21.8,11.6,129
"2019-06-13 12:26:00",2.8,20.2,11.8,127
"2019-06-13 12:28:00",3.8,15.7,12.4,122
"2019-06-13 12:29:00",5,11.3,6.19,55.5
"2019-06-13 12:31:00",6.2,10.5,8.5,75
"2019-06-13 12:33:00",8,10.3,8.5,75
"2019-06-13 12:34:00",9,10.3,8.5,75
"2019-08-22 12:00:00",0.1,NA,NA,NA
"2019-09-20 12:00:00",0.1,NA,NA,NA
"2020-02-29 09:41:00",0.1,5.6,12.36,98
"2020-02-29 09:43:00",0.8,5.6,12.2,96.7
"2020-02-29 09:45:00",1.6,5.6,12.18,96
"2020-02-29 09:46:00",2.8,5.6,12.05,95.7
"2020-02-29 09:49:00",3.8,5.6,12.01,95
"2020-02-29 09:50:00",5,5.6,11.98,94.6
"2020-02-29 09:51:00",6.2,5.6,11.94,95.1
"2020-02-29 09:51:00",8,5.6,11.88,9.41
"2020-02-29 09:53:00",9,5.6,11.83,94.2
"2020-02-29 09:54:00",10,5.6,11.89,94
"2020-03-16 15:11:00",0.1,10.5,12.23,108.9
"2020-03-16 15:12:00",1,10.4,12.32,108.1
"2020-03-16 15:13:00",2,9.6,12.55,107.7
"2020-03-16 15:13:00",3,8.6,12.34,104.5
"2020-03-16 15:14:00",4,7.8,12.04,99.7
"2020-03-16 15:15:00",5,7.1,11.36,93
"2020-03-16 15:16:00",6,6.8,10.86,87.7
"2020-03-16 15:16:00",7,6.6,10.68,85.5
"2020-03-16 15:17:00",8,6.5,10.66,85.4
"2020-03-16 15:18:00",9,6.5,10.46,83.8
"2020-03-16 15:19:00",10,6.5,10.42,83.2
"2020-03-24 14:24:00",0.1,12.2,12.1,112.3
"2020-03-24 14:25:00",1,12.1,12.17,112.5
"2020-03-24 14:26:00",2,10.3,12.8,113
"2020-03-24 14:27:00",3,9.2,12.55,109
"2020-03-24 14:27:00",4,8.5,12.11,102.7
"2020-03-24 14:28:00",5,7.6,10.91,90.3
"2020-03-24 14:29:00",6,7,9.92,81
"2020-03-24 14:30:00",7,6.7,9.17,74.9
"2020-03-24 14:31:00",8,6.7,9.15,74.5
"2020-03-24 14:32:00",9,6.6,8.14,65.8
"2020-03-24 14:33:00",10,6.6,6.62,57.5
"2020-04-04 16:08:00",0.1,15,10.06,100
"2020-04-04 16:10:00",1.6,13.4,10.5,100.1
"2020-04-04 16:12:00",2.8,11.7,10.31,95.3
"2020-04-04 16:15:00",3.8,10.1,9.16,81.4
"2020-04-04 16:18:00",5,8,7.09,59.6
"2020-04-04 16:21:00",6.2,7.3,6.22,51.2
"2020-04-04 16:25:00",8,7,5.85,48.8
"2020-04-04 16:28:00",9,6.9,4.84,38.9
"2020-04-10 15:40:00",0.1,14.8,9.81,97.6
"2020-04-10 15:43:00",1.6,14.7,9.81,97.3
"2020-04-10 15:46:00",2.8,14.1,10.01,97.9
"2020-04-10 15:49:00",3.8,10.1,8.3,73.4
"2020-04-10 15:53:00",5,8,5.23,44
"2020-04-10 15:56:00",6.2,7.7,5.08,42.3
"2020-04-10 16:00:00",8,7.4,4.84,40.4
"2020-04-10 16:03:00",9,7.3,4.64,38.6
"2020-04-10 16:05:00",10,7.2,4.29,35.4
"2020-04-13 13:50:00",0.1,14.4,10.02,99
"2020-04-13 13:53:00",1.6,14.7,9.89,96.2
"2020-04-13 13:55:00",2.8,13.1,10.13,96.1
"2020-04-13 13:57:00",3.8,11.8,10.43,97.6
"2020-04-13 14:00:00",5,9.1,6.04,52.4
"2020-04-13 14:03:00",6.2,7.9,4.96,42
"2020-04-13 14:05:00",8,7.4,4.47,37.3
"2020-04-13 14:08:00",9,7.3,4.07,33.5
"2020-04-20 10:13:00",0.1,12.1,11.04,104.6
"2020-04-20 10:15:00",1,12.5,11,104.2
"2020-04-20 10:17:00",1.6,12.6,10.93,103.7
"2020-04-20 10:18:00",3.8,11.8,8.79,81.5
"2020-04-20 10:20:00",4.1,11,7.62,70.1
"2020-04-20 10:22:00",4.4,10.8,7.32,66.3
"2020-04-20 10:24:00",4.7,10.1,5.8,52
"2020-04-20 10:25:00",5,9.4,4.62,40
"2020-04-20 10:26:00",5.3,9.1,4.31,37
"2020-04-20 10:28:00",5.6,8.6,3.88,33.5
"2020-04-20 10:29:00",5.9,8.4,3.69,31.5
"2020-04-20 10:31:00",6.2,8.1,3.55,30.2
"2020-04-20 10:32:00",6.5,8,3.52,29.9
"2020-04-20 10:33:00",6.8,7.9,3.53,29.9
"2020-04-20 10:34:00",7.1,7.8,3.57,30.2
"2020-04-20 10:35:00",7.4,7.8,3.54,29.9
"2020-04-20 10:36:00",7.7,7.7,3.47,29.3
"2020-04-20 10:37:00",8,7.7,3.43,28.9
"2020-04-20 10:38:00",8.3,7.6,3.4,28.6
"2020-04-20 10:39:00",8.7,7.6,3.2,26.9
"2020-04-20 10:40:00",9,7.5,2.71,22.9
"2020-04-20 10:41:00",9.3,7.5,2.21,18.6
"2020-04-27 11:00:00",0.1,13.9,10.09,97.6
"2020-04-27 11:02:00",1,13.8,10.12,97.2
"2020-04-27 11:05:00",1.6,13.8,10.05,96.7
"2020-04-27 11:09:00",3.8,13.7,9.93,96
"2020-04-27 11:12:00",4.1,12.4,8.88,82.8
"2020-04-27 11:15:00",4.4,11.6,7.29,67.1
"2020-04-27 11:17:00",4.7,10.5,5.08,44.9
"2020-04-27 11:20:00",5,10.2,4.25,37.5
"2020-04-27 11:22:00",5.3,9.9,3.79,33.2
"2020-04-27 11:24:00",5.6,9.5,3.22,28.2
"2020-04-27 11:27:00",5.9,8.9,2.77,23.5
"2020-04-27 11:29:00",6.2,8.6,2.49,21.2
"2020-04-27 11:31:00",6.5,8.2,2.37,19.9
"2020-04-27 11:32:00",6.8,8.1,2.4,20.2
"2020-04-27 11:34:00",7.1,8,2.47,20.6
"2020-04-27 11:36:00",7.4,7.9,2.41,20.1
"2020-04-27 11:37:00",7.7,7.8,2.18,17.8
"2020-04-27 11:38:00",8,7.7,1.63,13.4
"2020-04-27 11:40:00",8.3,7.7,1.37,11.5
"2020-04-27 11:41:00",8.7,7.7,1.11,9.3
"2020-04-27 11:43:00",9,7.6,1.02,8.5
"2020-04-27 11:45:00",9.3,7.6,0.99,8.2
"2020-05-04 10:36:00",0.1,17.6,9.05,94.5
"2020-05-04 10:38:00",1,17.2,9.17,95.2
"2020-05-04 10:41:00",1.6,16.8,9.1,93.7
"2020-05-04 10:44:00",3.8,12.1,5.86,54.5
"2020-05-04 10:46:00",4.1,11.7,5.14,47.8
"2020-05-04 10:48:00",4.4,11.3,4.18,37.9
"2020-05-04 10:50:00",4.7,10.9,3.33,29.9
"2020-05-04 10:52:00",5,10.5,2.65,23.7
"2020-05-04 10:55:00",5.3,10,2,17.7
"2020-05-04 10:57:00",5.6,9.6,1.61,14
"2020-05-04 10:59:00",5.9,9.2,1.3,11.2
"2020-05-04 11:02:00",6.2,8.6,1.22,10.2
"2020-05-04 11:04:00",6.5,8.4,1.21,10.3
"2020-05-04 11:06:00",6.8,8.3,1.12,9.5
"2020-05-04 11:08:00",7.1,8.2,1,8.6
"2020-05-04 11:10:00",7.4,8.2,0.94,8
"2020-05-04 11:12:00",7.7,8.1,0.92,7.8
"2020-05-04 11:14:00",8,8,0.89,7.5
"2020-05-04 11:16:00",8.3,8,0.63,5.3
"2020-05-04 11:18:00",8.7,8,0.61,5.1
"2020-05-04 11:21:00",9,7.9,0.59,5
"2020-05-04 11:22:00",9.3,7.9,0.59,4.9
"2020-05-11 10:12:00",0.1,13.5,10.13,96.5
"2020-05-11 10:14:00",1.6,13.5,10.05,96.1
"2020-05-11 10:15:00",3.8,12.4,7.87,73.5
"2020-05-11 10:16:00",4.1,12.1,6.84,62.5
"2020-05-11 10:17:00",4.4,11.9,5.16,47.2
"2020-05-11 10:23:00",4.7,11.1,2.02,18.2
"2020-05-11 10:24:00",5,10.8,1.25,11.1
"2020-05-11 10:25:00",5.3,10.4,0.91,8.1
"2020-05-11 10:26:00",5.6,9.5,0.79,6.7
"2020-05-11 10:27:00",5.9,9.3,0.72,6.3
"2020-05-11 10:28:00",6.2,9,0.71,6.1
"2020-05-11 10:29:00",6.5,8.8,0.7,6
"2020-05-11 10:29:00",6.8,8.6,0.7,6
"2020-05-11 10:30:00",7.1,8.5,0.69,5.9
"2020-05-11 10:30:00",7.4,8.5,0.69,5.9
"2020-05-11 10:31:00",7.7,8.4,0.68,5.9
"2020-05-11 10:32:00",8,8.3,0.68,5.8
"2020-05-11 10:33:00",8.3,8.3,0.68,5.8
"2020-05-11 10:34:00",8.7,8.2,0.67,5.6
"2020-05-11 10:35:00",9,8.2,0.65,5.7
"2020-05-11 10:36:00",9.3,8.2,0.66,5.5
"2020-05-18 10:03:00",0.1,20.4,9.22,102.2
"2020-05-18 10:05:00",1,19.1,10.12,108.6
"2020-05-18 10:06:00",1.6,17.1,10.75,110.7
"2020-05-18 10:08:00",3.8,13.7,10.79,102.9
"2020-05-18 10:09:00",4.1,12.6,5.15,47.6
"2020-05-18 10:11:00",4.2,12.1,4.51,41.7
"2020-05-18 10:12:00",4.3,12,3.2,29
"2020-05-18 10:13:00",4.4,11.8,2.57,23.5
"2020-05-18 10:14:00",4.5,11.8,2.07,19
"2020-05-18 10:15:00",4.6,11.6,1.56,14.1
"2020-05-18 10:17:00",4.7,11.5,1.23,11.3
"2020-05-18 10:18:00",5,11.2,0.77,7.1
"2020-05-18 10:18:00",5.3,10.8,0.62,5.7
"2020-05-18 10:19:00",5.6,10.4,0.57,5.1
"2020-05-18 10:20:00",5.9,10,0.57,5
"2020-05-18 10:21:00",6.2,9.6,0.54,4.9
"2020-05-18 10:22:00",6.5,9.3,0.55,4.8
"2020-05-18 10:23:00",6.8,9.1,0.54,4.7
"2020-05-18 10:24:00",7.1,8.8,0.53,4.5
"2020-05-18 10:25:00",7.4,8.7,0.54,4.7
"2020-05-18 10:25:00",7.7,8.6,0.54,4.4
"2020-05-18 10:26:00",8,8.6,0.54,4.6
"2020-05-18 10:27:00",8.3,8.5,0.53,4.6
"2020-05-18 10:27:00",8.6,8.5,0.53,4.6
"2020-05-18 10:28:00",8.7,8.4,0.54,4.6
"2020-05-18 10:28:00",9,8.4,0.52,4.5
"2020-05-18 10:29:00",9.3,8.4,0.53,4.6
"2020-05-25 11:05:00",0.1,18.4,10.06,106.2
"2020-05-25 11:05:00",1,15.9,11.11,111
"2020-05-25 11:05:00",1.6,14.5,11.63,112
"2020-05-25 11:05:00",2,13.8,10.86,104
"2020-05-25 11:05:00",3,13,9.68,91
"2020-05-25 11:05:00",4,12.5,5.05,46.6
"2020-05-25 11:05:00",4.1,12.2,5.52,33
"2020-05-25 11:05:00",4.2,11.9,2.77,25.3
"2020-05-25 11:05:00",4.3,11.9,1.6,14.8
"2020-05-25 11:05:00",4.7,11.6,0.79,7.2
"2020-05-25 11:05:00",5,11.3,0.61,5.6
"2020-05-25 11:05:00",5.3,11.2,0.58,5.1
"2020-05-25 11:05:00",5.7,10.5,0.55,5
"2020-05-25 11:05:00",6,10.4,0.55,4.9
"2020-05-25 11:05:00",6.3,9.7,0.56,4.8
"2020-05-25 11:05:00",6.8,9.3,0.55,4.6
"2020-05-25 11:05:00",7.1,9,0.55,4.8
"2020-05-25 11:05:00",7.4,8.8,0.56,4.8
"2020-05-25 11:05:00",7.7,8.8,0.55,4.7
"2020-05-25 11:05:00",8,8.7,0.56,4.6
"2020-05-25 11:05:00",8.3,8.6,0.54,4.5
"2020-05-25 11:05:00",8.7,8.5,0.54,4.5
"2020-05-25 11:05:00",9,8.5,0.55,4.6
"2020-05-25 11:05:00",9.3,8.4,0.53,4.5
"2020-05-25 11:05:00",10,8.3,0.54,4.5
"2020-06-03 10:34:00",0.1,22.3,9.83,111.1
"2020-06-03 10:35:00",1.6,19.5,11.46,123
"2020-06-03 10:37:00",3.8,13.4,5.29,51
"2020-06-03 10:39:00",4.1,12.3,1.94,18.1
"2020-06-03 10:44:00",4.4,12,0.91,8.3
"2020-06-03 10:46:00",4.7,11.5,0.63,5.6
"2020-06-03 10:47:00",5,11.1,0.6,5.4
"2020-06-03 10:48:00",5.3,10.7,0.59,5.1
"2020-06-03 10:48:00",5.6,10.4,0.58,5.2
"2020-06-03 10:49:00",5.9,10,0.58,5.1
"2020-06-03 10:50:00",6.2,9.7,0.59,5.1
"2020-06-03 10:51:00",6.5,9.5,0.58,5.1
"2020-06-03 10:52:00",6.8,9.3,0.58,5.1
"2020-06-03 10:53:00",7.1,9.2,0.6,5
"2020-06-03 10:54:00",7.4,9,0.58,4.9
"2020-06-03 10:55:00",7.7,8.9,0.57,5
"2020-06-03 10:56:00",8,8.9,0.57,5
"2020-06-03 10:59:00",8.3,8.7,0.56,4.9
"2020-06-03 11:00:00",8.6,8.7,0.55,4.8
"2020-06-03 11:01:00",8.9,8.6,0.56,4.8
"2020-06-03 11:02:00",9,8.6,0.56,4.8
"2020-06-03 11:02:00",9.3,8.6,0.55,4.8
"2020-06-03 11:03:00",9.5,8.6,0.55,4.7
"2020-06-03 11:04:00",10,8.5,0.56,4.7
"2020-06-08 11:02:00",0.1,24.3,9.64,114.2
"2020-06-08 11:03:00",1.6,21.7,13.3,147.2
"2020-06-08 11:04:00",3.8,13.9,4.76,45.9
"2020-06-08 11:06:00",4.1,13,2.43,22.9
"2020-06-08 11:07:00",4.4,12.4,1.07,9.9
"2020-06-08 11:08:00",4.7,11.8,0.7,6.4
"2020-06-08 11:09:00",5,11.4,0.65,5.9
"2020-06-08 11:10:00",5.3,11,0.61,5.5
"2020-06-08 11:11:00",5.6,10.7,0.59,5.3
"2020-06-08 11:12:00",5.9,10.4,0.59,5.2
"2020-06-08 11:13:00",6.2,9.9,0.58,5.1
"2020-06-08 11:14:00",6.5,9.6,0.58,5.1
"2020-06-08 11:15:00",6.8,9.3,0.57,5
"2020-06-08 11:16:00",7.1,9.3,0.58,5
"2020-06-08 11:17:00",7.4,9.3,0.59,5
"2020-06-08 11:23:00",7.7,9.1,0.57,4.9
"2020-06-08 11:24:00",8,9,0.55,4.7
"2020-06-08 11:25:00",8.3,9,0.55,4.7
"2020-06-08 11:26:00",8.6,8.9,0.55,4.7
"2020-06-08 11:26:00",8.9,8.9,0.55,4.7
"2020-06-08 11:27:00",9,8.9,0.55,4.7
"2020-06-08 11:28:00",9.3,8.8,0.55,4.7
"2020-06-08 11:29:00",9.5,8.8,0.55,4.7
"2020-06-08 11:30:00",10,8.7,0.54,4.6
"2020-06-12 10:44:00",0.1,23.6,8.53,99.7
"2020-06-12 10:47:00",1.6,23.6,8.49,98.8
"2020-06-12 10:53:00",3.8,13.2,3.24,29.3
"2020-06-12 10:56:00",4.1,12.2,0.82,7.4
"2020-06-12 10:59:00",4.4,11.8,0.57,5.4
"2020-06-12 11:00:00",4.7,11.4,0.58,5.1
"2020-06-12 11:01:00",5,11.1,0.56,5.2
"2020-06-12 11:01:00",5.3,10.9,0.56,5
"2020-06-12 11:02:00",5.6,10.5,0.56,5
"2020-06-12 11:03:00",5.9,10.2,0.55,4.9
"2020-06-12 11:04:00",6.2,9.9,0.56,4.9
"2020-06-12 11:05:00",6.5,9.7,0.57,4.9
"2020-06-12 11:05:00",6.8,9.5,0.55,4.8
"2020-06-12 11:06:00",7.1,9.3,0.55,4.8
"2020-06-12 11:06:00",7.4,9.2,0.56,4.8
"2020-06-12 11:08:00",7.7,9.1,0.57,4.7
"2020-06-12 11:09:00",8,9,0.55,4.8
"2020-06-12 11:09:00",8.3,9,0.55,4.7
"2020-06-12 11:10:00",8.6,8.9,0.56,4.7
"2020-06-12 11:10:00",8.9,8.8,0.56,4.8
"2020-06-12 11:11:00",9,8.8,0.56,4.8
"2020-06-12 11:12:00",9.3,8.8,0.56,4.7
"2020-06-12 11:12:00",9.5,8.7,0.55,4.7
"2020-06-12 11:13:00",10,8.7,0.55,4.7
"2020-06-22 09:11:00",0.1,22.2,9.3,106.8
"2020-06-22 09:12:00",1.6,18.3,11.65,122.4
"2020-06-22 09:14:00",3.8,14.1,0.85,8.2
"2020-06-22 09:18:00",3.6,14.3,2.62,25.4
"2020-06-22 09:19:00",3.7,14.1,1.86,17.7
"2020-06-22 09:22:00",4.1,13.4,0.61,5.8
"2020-06-22 09:24:00",4.4,12.4,0.6,5.6
