"solarDay" "GPPFit"
"747" 2017-11-24 0.497394385557954
"748" 2017-11-25 0.291411921493515
"749" 2017-11-26 0.135494535149262
"750" 2017-11-27 0.0798810280766813
"751" 2017-11-28 0.0813441748677145
"752" 2017-11-29 0.126838726393167
"753" 2017-11-30 3.64517839957406e-21
"754" 2017-12-01 0.0537847379235801
"755" 2017-12-02 4.01720086623724e-06
"756" 2017-12-03 0.000801569129009395
"757" 2017-12-04 1.15566862588385e-05
"758" 2017-12-05 0.013218478022256
"759" 2017-12-06 NA
"760" 2017-12-07 NA
"761" 2017-12-08 NA
"762" 2017-12-09 NA
"763" 2017-12-10 NA
"764" 2017-12-11 0.422371612955968
"765" 2017-12-12 NA
"766" 2017-12-13 NA
"767" 2017-12-14 0.160602767518834
"768" 2017-12-15 NA
"769" 2017-12-16 NA
"770" 2017-12-17 NA
"771" 2017-12-18 NA
"772" 2017-12-19 NA
"773" 2017-12-20 NA
"774" 2017-12-21 NA
"775" 2017-12-22 NA
"776" 2017-12-23 NA
"777" 2017-12-24 NA
"778" 2017-12-25 NA
"779" 2017-12-26 NA
"780" 2017-12-27 NA
"781" 2017-12-28 NA
"782" 2017-12-29 NA
"783" 2017-12-30 NA
"784" 2017-12-31 NA
"785" 2018-01-01 NA
"786" 2018-01-02 NA
